player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Mark Clayton,WR,FA,2010,2,2,5,24,12.0,2,0,0,0.0,0,0.0,15.4,0.0
Eddie Royal,WR,FA,2010,2,5,5,65,13.0,1,0,0,0.0,0,0.0,15.0,0.0
Braylon Edwards,WR,FA,2010,2,5,6,45,9.0,1,0,0,0.0,0,0.0,15.0,0.0
Josh Cribbs,WR,FA,2010,2,3,5,74,24.7,1,1,1,1.0,0,0.0,15.0,0.0
Calvin Johnson,WR,FA,2010,2,4,11,50,12.5,1,0,0,0.0,0,0.0,15.0,0.0
Jacoby Jones,WR,FA,2010,2,6,9,53,8.8,1,0,0,0.0,0,0.0,14.3,0.0
Steve Smith,WR,FA,2010,2,3,8,66,22.0,1,0,0,0.0,0,0.0,14.1,0.0
Santana Moss,WR,FA,2010,2,10,13,89,8.9,0,1,-8,-8.0,0,0.0,13.1,0.0
Wes Welker,WR,FA,2010,2,6,7,38,6.3,1,0,0,0.0,0,0.0,12.8,0.0
Mike Williams,WR,FA,2010,2,2,7,54,27.0,1,0,0,0.0,0,0.0,12.4,0.0
Donald Driver,WR,FA,2010,2,4,5,38,9.5,1,0,0,0.0,0,0.0,11.8,0.0
Larry Fitzgerald,WR,FA,2010,2,7,12,83,11.9,0,0,0,0.0,0,0.0,11.8,0.0
Nate Washington,WR,FA,2010,2,4,9,34,8.5,1,0,0,0.0,0,0.0,11.4,0.0
Jerricho Cotchery,WR,FA,2010,2,4,7,26,6.5,1,2,6,3.0,0,0.0,11.2,0.0
Darrius Heyward-Bey,WR,FA,2010,2,6,13,80,13.3,0,0,0,0.0,0,0.0,11.0,0.0
Hakeem Nicks,WR,FA,2010,2,2,5,38,19.0,1,0,0,0.0,0,0.0,10.8,0.0
Randy Moss,WR,FA,2010,2,2,10,38,19.0,1,0,0,0.0,0,0.0,10.8,0.0
James Jones,WR,FA,2010,2,3,7,32,10.7,1,0,0,0.0,0,0.0,10.7,0.0
Brian Finneran,WR,FA,2010,2,3,3,31,10.3,1,0,0,0.0,0,0.0,10.6,0.0
Johnny Knox,WR,FA,2010,2,4,5,86,21.5,0,0,0,0.0,0,0.0,10.6,0.0
Austin Collie,WR,FA,2010,2,4,4,25,6.3,1,0,0,0.0,0,0.0,10.5,0.0
Brian Hartline,WR,FA,2010,2,3,3,28,9.3,1,0,0,0.0,0,0.0,10.3,0.0
Joey Galloway,WR,FA,2010,2,3,7,88,29.3,0,0,0,0.0,0,0.0,10.3,0.0
Jeremy Maclin,WR,FA,2010,2,3,6,26,8.7,1,0,0,0.0,0,0.0,10.1,0.0
Ben Obomanu,WR,FA,2010,2,2,2,30,15.0,1,0,0,0.0,0,0.0,10.0,0.0
Josh Morgan,WR,FA,2010,2,6,8,70,11.7,0,0,0,0.0,0,0.0,10.0,0.0
Derrick Mason,WR,FA,2010,2,1,6,31,31.0,1,0,0,0.0,0,0.0,9.6,0.0
Justin Gage,WR,FA,2010,2,4,5,74,18.5,0,0,0,0.0,0,0.0,9.4,0.0
Marques Colston,WR,FA,2010,2,5,8,67,13.4,0,0,0,0.0,0,0.0,9.2,0.0
Brandon Marshall,WR,FA,2010,2,4,8,71,17.8,0,0,0,0.0,0,0.0,9.1,0.0
Kenny Britt,WR,FA,2010,2,5,7,41,8.2,0,0,0,0.0,0,0.0,8.6,0.0
Deon Butler,WR,FA,2010,2,5,8,50,10.0,0,0,0,0.0,0,0.0,7.5,0.0
Craig Davis,WR,FA,2010,2,5,6,48,9.6,0,0,0,0.0,0,0.0,7.3,0.0
Terrell Owens,WR,FA,2010,2,3,11,57,19.0,0,0,0,0.0,0,0.0,7.2,0.0
Brandon Lloyd,WR,FA,2010,2,3,4,53,17.7,0,0,0,0.0,0,0.0,6.8,0.0
Jordan Shipley,WR,FA,2010,2,5,6,42,8.4,0,0,0,0.0,0,0.0,6.7,0.0
Dwayne Bowe,WR,FA,2010,2,4,5,45,11.3,0,0,0,0.0,0,0.0,6.5,0.0
Chad Johnson,WR,FA,2010,2,4,9,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Mike Thomas,WR,FA,2010,2,4,8,43,10.8,0,1,-1,-1.0,0,0.0,6.2,0.0
Dez Bryant,WR,FA,2010,2,2,2,52,26.0,0,0,0,0.0,0,0.0,6.2,0.0
Anquan Boldin,WR,FA,2010,2,5,8,35,7.0,0,0,0,0.0,0,0.0,6.0,0.0
Danny Amendola,WR,FA,2010,2,4,7,39,9.8,0,0,0,0.0,0,0.0,5.9,0.0
Percy Harvin,WR,FA,2010,2,5,7,32,6.4,0,0,0,0.0,0,0.0,5.7,0.0
Golden Tate,WR,FA,2010,2,1,2,52,52.0,0,0,0,0.0,0,0.0,5.7,0.0
Steve Smith,WR,FA,2010,2,4,9,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Earl Bennett,WR,FA,2010,2,5,6,29,5.8,0,0,0,0.0,0,0.0,5.4,0.0
Roy Williams,WR,FA,2010,2,4,7,53,13.3,0,0,0,0.0,0,0.0,5.3,0.0
Deion Branch,WR,FA,2010,2,4,7,31,7.8,0,0,0,0.0,0,0.0,5.1,0.0
Greg Jennings,WR,FA,2010,2,3,5,36,12.0,0,0,0,0.0,0,0.0,5.1,0.0
Roscoe Parrish,WR,FA,2010,2,2,4,34,17.0,0,1,4,4.0,0,0.0,4.8,0.0
Jason Avant,WR,FA,2010,2,3,5,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Chris Chambers,WR,FA,2010,2,3,5,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Steve Johnson,WR,FA,2010,2,3,6,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
Anthony Armstrong,WR,FA,2010,2,2,2,36,18.0,0,0,0,0.0,0,0.0,4.6,0.0
Devery Henderson,WR,FA,2010,2,3,4,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Roydell Williams,WR,FA,2010,2,1,1,34,34.0,0,0,0,0.0,0,0.0,3.9,0.0
Michael Crabtree,WR,FA,2010,2,1,3,32,32.0,0,0,0,0.0,0,0.0,3.7,0.0
Harry Douglas,WR,FA,2010,2,2,8,31,15.5,0,1,-5,-5.0,0,0.0,3.6,0.0
Stephen Williams,WR,FA,2010,2,2,6,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Jordy Nelson,WR,FA,2010,2,2,2,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Mike Wallace,WR,FA,2010,2,2,4,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Bernard Berrian,WR,FA,2010,2,2,5,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
David Gettis,WR,FA,2010,2,2,5,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Steve Breaston,WR,FA,2010,2,3,5,10,3.3,0,0,0,0.0,0,0.0,2.5,0.0
Riley Cooper,WR,FA,2010,2,1,3,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Jabar Gaffney,WR,FA,2010,2,2,5,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Brandon Tate,WR,FA,2010,2,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Patrick Crayton,WR,FA,2010,2,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Greg Lewis,WR,FA,2010,2,1,4,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Davone Bess,WR,FA,2010,2,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Brian Robiskie,WR,FA,2010,2,1,5,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Pierre Garcon,WR,FA,2010,2,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Chansi Stuckey,WR,FA,2010,2,1,3,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Hines Ward,WR,FA,2010,2,1,4,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Mohamed Massaquoi,WR,FA,2010,2,1,4,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Mike Williams,WR,FA,2010,2,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Julian Edelman,WR,FA,2010,2,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Nate Burleson,WR,FA,2010,2,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Laurent Robinson,WR,FA,2010,2,1,4,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Bryant Johnson,WR,FA,2010,2,1,4,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Greg Camarillo,WR,FA,2010,2,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Dominique Zeigler,WR,FA,2010,2,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
David Anderson,WR,FA,2010,2,1,2,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Antwaan Randle El,WR,FA,2010,2,1,2,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jahvid Best,RB,FA,2010,2,9,14,154,17.1,1,17,78,4.6,2,0.0,45.7,0.0
Jason Snelling,RB,FA,2010,2,5,5,57,11.4,1,24,129,5.4,2,0.0,39.1,0.0
LeSean McCoy,RB,FA,2010,2,4,4,8,2.0,0,16,120,7.5,3,0.0,32.8,0.0
Frank Gore,RB,FA,2010,2,7,9,56,8.0,1,20,112,5.6,1,0.0,32.3,0.0
Adrian Peterson,RB,FA,2010,2,5,8,41,8.2,0,28,145,5.2,1,0.0,27.1,0.0
Mike Tolbert,RB,FA,2010,2,1,1,13,13.0,0,16,82,5.1,2,0.0,22.0,0.0
Knowshon Moreno,RB,FA,2010,2,4,4,67,16.8,0,24,51,2.1,1,0.0,19.8,0.0
Tim Hightower,RB,FA,2010,2,2,2,9,4.5,0,11,115,10.5,1,0.0,19.4,0.0
Darren McFadden,RB,FA,2010,2,2,4,8,4.0,0,30,145,4.8,0,0.0,16.3,0.0
Donald Brown,RB,FA,2010,2,1,1,19,19.0,0,16,69,4.3,1,0.0,15.3,0.0
Arian Foster,RB,FA,2010,2,3,4,69,23.0,0,19,69,3.6,0,0.0,15.3,0.0
Clinton Portis,RB,FA,2010,2,0,1,0,0.0,0,13,33,2.5,2,0.0,15.3,0.0
Matt Forte,RB,FA,2010,2,5,6,37,7.4,1,10,29,2.9,0,0.0,15.1,0.0
Steven Jackson,RB,FA,2010,2,4,5,50,12.5,0,19,75,3.9,0,0.0,14.5,0.0
Pierre Thomas,RB,FA,2010,2,8,8,57,7.1,0,18,46,2.6,0,0.0,14.3,0.0
Ray Rice,RB,FA,2010,2,4,6,30,7.5,0,16,87,5.4,0,0.0,13.7,0.0
Peyton Hillis,RB,FA,2010,2,3,3,26,8.7,0,8,35,4.4,1,0.0,13.6,0.0
Joseph Addai,RB,FA,2010,2,2,3,21,10.5,0,20,92,4.6,0,0.0,12.3,0.0
LaDainian Tomlinson,RB,FA,2010,2,4,6,26,6.5,0,11,76,6.9,0,0.0,12.2,0.0
Darren Sproles,RB,FA,2010,2,4,4,63,15.8,0,5,37,7.4,0,0.0,12.0,0.0
Earnest Graham,RB,FA,2010,2,5,6,33,6.6,1,3,1,0.3,0,0.0,11.9,0.0
Reggie Bush,RB,FA,2010,2,4,5,30,7.5,1,5,4,0.8,0,0.0,11.4,0.0
Rashad Jennings,RB,FA,2010,2,4,5,50,12.5,0,9,38,4.2,0,0.0,10.8,0.0
Brandon Jackson,RB,FA,2010,2,1,1,10,10.0,0,11,29,2.6,1,0.0,10.4,0.0
Fred Jackson,RB,FA,2010,2,0,1,0,0.0,0,9,39,4.3,1,0.0,9.9,0.0
Thomas Jones,RB,FA,2010,2,1,1,5,5.0,0,22,83,3.8,0,0.0,9.3,0.0
DeAngelo Williams,RB,FA,2010,2,3,3,20,6.7,0,17,54,3.2,0,0.0,8.9,0.0
Ahmad Bradshaw,RB,FA,2010,2,0,1,0,0.0,0,17,89,5.2,0,0.0,8.9,0.0
Chris Gronkowski,RB,FA,2010,2,3,4,13,4.3,1,0,0,0.0,0,0.0,8.8,0.0
Jamaal Charles,RB,FA,2010,2,1,1,27,27.0,0,11,49,4.5,0,0.0,8.1,0.0
Correll Buckhalter,RB,FA,2010,2,0,3,0,0.0,0,11,19,1.7,1,0.0,7.9,0.0
Cedric Benson,RB,FA,2010,2,0,1,0,0.0,0,23,78,3.4,0,0.0,7.8,0.0
Rashard Mendenhall,RB,FA,2010,2,1,1,3,3.0,0,23,69,3.0,0,0.0,7.7,0.0
Michael Turner,RB,FA,2010,2,0,0,0,0.0,0,9,75,8.3,0,0.0,7.5,0.0
Ronnie Brown,RB,FA,2010,2,1,1,3,3.0,0,13,80,6.2,0,0.0,6.8,0.0
Shonn Greene,RB,FA,2010,2,1,1,8,8.0,0,15,52,3.5,0,0.0,6.5,0.0
Cadillac Williams,RB,FA,2010,2,1,5,8,8.0,0,27,51,1.9,0,0.0,6.4,0.0
Marshawn Lynch,RB,FA,2010,2,0,0,0,0.0,0,17,64,3.8,0,0.0,6.4,0.0
Jerome Harrison,RB,FA,2010,2,3,3,35,11.7,0,16,33,2.1,0,0.0,6.3,0.0
Mike Goodson,RB,FA,2010,2,2,3,33,16.5,0,5,20,4.0,0,0.0,6.3,0.0
Anthony Dixon,RB,FA,2010,2,0,0,0,0.0,0,1,2,2.0,1,0.0,6.2,0.0
Chris Johnson,RB,FA,2010,2,5,6,19,3.8,0,16,34,2.1,0,0.0,5.8,0.0
Justin Forsett,RB,FA,2010,2,1,1,8,8.0,0,8,44,5.5,0,0.0,5.7,0.0
Kevin Faulk,RB,FA,2010,2,2,4,15,7.5,0,5,22,4.4,0,0.0,4.7,0.0
C.J. Spiller,RB,FA,2010,2,4,4,23,5.8,0,1,3,3.0,0,0.0,4.6,0.0
Ryan Mathews,RB,FA,2010,2,2,2,29,14.5,0,5,26,5.2,0,0.0,4.5,0.0
Jonathan Stewart,RB,FA,2010,2,0,1,0,0.0,0,8,43,5.4,0,0.0,4.3,0.0
Marcel Reece,RB,FA,2010,2,2,3,21,10.5,0,3,9,3.0,0,0.0,4.0,0.0
LaRod Stephens-Howling,RB,FA,2010,2,3,4,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
John Kuhn,RB,FA,2010,2,0,1,0,0.0,0,9,36,4.0,0,0.0,3.6,0.0
Ovie Mughelli,RB,FA,2010,2,2,2,9,4.5,0,5,16,3.2,0,0.0,3.5,0.0
Keiland Williams,RB,FA,2010,2,4,4,15,3.8,0,0,0,0.0,0,0.0,3.5,0.0
Maurice Jones-Drew,RB,FA,2010,2,1,1,17,17.0,0,12,31,2.6,0,0.0,3.3,0.0
Aaron Brown,RB,FA,2010,2,2,3,10,5.0,0,3,13,4.3,0,0.0,3.3,0.0
Marion Barber,RB,FA,2010,2,0,2,0,0.0,0,11,31,2.8,0,0.0,3.1,0.0
Owen Schmitt,RB,FA,2010,2,2,2,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Vonta Leach,RB,FA,2010,2,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Felix Jones,RB,FA,2010,2,2,3,12,6.0,0,7,7,1.0,0,0.0,2.9,0.0
Michael Robinson,RB,FA,2010,2,1,1,7,7.0,0,1,15,15.0,0,0.0,2.7,0.0
D.J. Ware,RB,FA,2010,2,1,1,5,5.0,0,2,15,7.5,0,0.0,2.5,0.0
Chester Taylor,RB,FA,2010,2,2,2,9,4.5,0,4,6,1.5,0,0.0,2.5,0.0
Sammy Morris,RB,FA,2010,2,1,2,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Heath Evans,RB,FA,2010,2,1,1,18,18.0,0,1,0,0.0,0,0.0,2.3,0.0
Toby Gerhart,RB,FA,2010,2,1,1,5,5.0,0,4,10,2.5,0,0.0,2.0,0.0
Legedu Naanee,RB,FA,2010,2,1,3,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
BenJarvus Green-Ellis,RB,FA,2010,2,0,0,0,0.0,0,10,19,1.9,0,0.0,1.9,0.0
Ahmard Hall,RB,FA,2010,2,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Tim Castille,RB,FA,2010,2,2,3,8,4.0,0,1,0,0.0,0,0.0,1.8,0.0
Leon Washington,RB,FA,2010,2,0,0,0,0.0,0,4,17,4.3,0,0.0,1.7,0.0
Bernard Scott,RB,FA,2010,2,0,1,0,0.0,0,5,17,3.4,0,0.0,1.7,0.0
Quinn Johnson,RB,FA,2010,2,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Isaac Redman,RB,FA,2010,2,1,1,3,3.0,0,4,8,2.0,0,0.0,1.6,0.0
Steve Slaton,RB,FA,2010,2,0,0,0,0.0,0,3,14,4.7,0,0.0,1.4,0.0
Le'Ron McClain,RB,FA,2010,2,1,1,5,5.0,0,1,3,3.0,0,0.0,1.3,0.0
Fred Taylor,RB,FA,2010,2,0,0,0,0.0,0,5,11,2.2,0,0.0,1.1,0.0
Tashard Choice,RB,FA,2010,2,1,2,6,6.0,0,1,-1,-1.0,0,0.0,1.0,0.0
Ricky Williams,RB,FA,2010,2,0,0,0,0.0,0,10,30,3.0,0,0.0,1.0,0.0
Willis McGahee,RB,FA,2010,2,0,1,0,0.0,0,3,10,3.3,0,0.0,1.0,0.0
Moran Norris,RB,FA,2010,2,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Lousaka Polite,RB,FA,2010,2,0,1,0,0.0,0,4,10,2.5,0,0.0,1.0,0.0
Greg Jones,RB,FA,2010,2,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Spencer Larsen,RB,FA,2010,2,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Brandon Jacobs,RB,FA,2010,2,0,0,0,0.0,0,4,8,2.0,0,0.0,0.8,0.0
Maurice Morris,RB,FA,2010,2,0,0,0,0.0,0,3,8,2.7,0,0.0,0.8,0.0
Jacob Hester,RB,FA,2010,2,0,0,0,0.0,0,3,7,2.3,0,0.0,0.7,0.0
Mewelde Moore,RB,FA,2010,2,1,1,0,0.0,0,2,1,0.5,0,0.0,0.6,0.0
Mike Karney,RB,FA,2010,2,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Dimitri Nance,RB,FA,2010,2,0,0,0,0.0,0,2,6,3.0,0,0.0,0.6,0.0
Mike Hart,RB,FA,2010,2,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
Jason Wright,RB,FA,2010,2,0,0,0,0.0,0,2,3,1.5,0,0.0,0.3,0.0
Dexter McCluster,RB,FA,2010,2,0,3,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Corey McIntyre,RB,FA,2010,2,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Javon Ringer,RB,FA,2010,2,0,0,0,0.0,0,2,1,0.5,0,0.0,0.1,0.0
Naufahu Tahi,RB,FA,2010,2,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Dustin Keller,TE,FA,2010,2,7,9,115,16.4,1,0,0,0.0,0,0.0,21.0,0.0
Antonio Gates,TE,FA,2010,2,5,7,57,11.4,2,0,0,0.0,0,0.0,20.2,0.0
Dallas Clark,TE,FA,2010,2,5,7,83,16.6,1,0,0,0.0,0,0.0,16.8,0.0
Brandon Pettigrew,TE,FA,2010,2,7,8,108,15.4,0,0,0,0.0,0,0.0,14.3,0.0
Chris Cooley,TE,FA,2010,2,3,3,64,21.3,1,0,0,0.0,0,0.0,13.9,0.0
Aaron Hernandez,TE,FA,2010,2,6,6,101,16.8,0,0,0,0.0,0,0.0,13.1,0.0
Jermichael Finley,TE,FA,2010,2,4,6,103,25.8,0,0,0,0.0,0,0.0,12.3,0.0
Vernon Davis,TE,FA,2010,2,4,7,78,19.5,0,0,0,0.0,0,0.0,11.8,0.0
Visanthe Shiancoe,TE,FA,2010,2,6,9,86,14.3,0,0,0,0.0,0,0.0,11.6,0.0
Greg Olsen,TE,FA,2010,2,1,1,39,39.0,1,0,0,0.0,0,0.0,10.4,0.0
Kellen Winslow,TE,FA,2010,2,4,4,83,20.8,0,0,0,0.0,0,0.0,10.3,0.0
Marcedes Lewis,TE,CHI,2010,2,5,9,70,14.0,0,0,0,0.0,0,0.0,9.5,0.0
David Thomas,TE,FA,2010,2,3,4,10,3.3,1,0,0,0.0,0,0.0,8.5,0.0
Tony Moeaki,TE,FA,2010,2,5,10,58,11.6,0,0,0,0.0,0,0.0,8.3,0.0
Benjamin Watson,TE,FA,2010,2,4,6,62,15.5,0,0,0,0.0,0,0.0,8.2,0.0
Martellus Bennett,TE,FA,2010,2,7,8,45,6.4,0,0,0,0.0,0,0.0,8.0,0.0
Jason Witten,TE,FA,2010,2,5,8,51,10.2,0,0,0,0.0,0,0.0,7.6,0.0
John Carlson,TE,FA,2010,2,5,10,48,9.6,0,0,0,0.0,0,0.0,7.3,0.0
Fred Davis,TE,FA,2010,2,1,1,62,62.0,0,0,0,0.0,0,0.0,6.7,0.0
Zach Miller,TE,FA,2010,2,3,4,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Dante Rosario,TE,FA,2010,2,3,6,47,15.7,0,0,0,0.0,0,0.0,6.2,0.0
Mike Sellers,TE,FA,2010,2,4,6,38,9.5,0,1,0,0.0,0,0.0,5.8,0.0
Todd Heap,TE,FA,2010,2,4,6,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Jeremy Shockey,TE,FA,2010,2,3,5,37,12.3,0,0,0,0.0,0,0.0,5.2,0.0
Brent Celek,TE,FA,2010,2,3,5,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Daniel Fells,TE,FA,2010,2,1,2,36,36.0,0,0,0,0.0,0,0.0,4.1,0.0
Bo Scaife,TE,FA,2010,2,3,3,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Owen Daniels,TE,FA,2010,2,2,5,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Joel Dreessen,TE,FA,2010,2,1,1,28,28.0,0,0,0,0.0,0,0.0,3.3,0.0
Jermaine Gresham,TE,FA,2010,2,3,5,15,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Tony Gonzalez,TE,FA,2010,2,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Jimmy Kleinsasser,TE,FA,2010,2,1,1,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Jonathan Stupar,TE,FA,2010,2,2,2,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Ed Dickson,TE,FA,2010,2,1,2,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Rob Gronkowski,TE,FA,2010,2,1,2,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Garrett Mills,TE,FA,2010,2,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Billy Bajema,TE,FA,2010,2,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Delanie Walker,TE,FA,2010,2,2,2,26,13.0,0,0,0,0.0,0,0.0,1.6,0.0
Ben Patrick,TE,FA,2010,2,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Daniel Graham,TE,FA,2010,2,2,3,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Craig Stevens,TE,FA,2010,2,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Reggie Kelly,TE,FA,2010,2,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Heath Miller,TE,FA,2010,2,2,4,3,1.5,0,0,0,0.0,0,0.0,1.3,0.0
Bear Pascoe,TE,FA,2010,2,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Nate Byham,TE,FA,2010,2,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Jared Cook,TE,FA,2010,2,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Tony Scheffler,TE,FA,2010,2,1,4,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Ernest Wilford,TE,FA,2010,2,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Travis Beckum,TE,FA,2010,2,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Dennis Pitta,TE,FA,2010,2,1,3,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Donald Lee,TE,FA,2010,2,1,1,-1,-1.0,0,0,0,0.0,0,0.0,0.4,0.0
Anquan Boldin,WR,FA,2010,3,8,11,142,17.8,3,0,0,0.0,0,0.0,36.0,0.0
Austin Collie,WR,FA,2010,3,12,16,171,14.3,2,0,0,0.0,0,0.0,35.1,0.0
Lance Moore,WR,FA,2010,3,6,7,149,24.8,2,0,0,0.0,0,0.0,29.9,0.0
Brandon Marshall,WR,FA,2010,3,10,17,166,16.6,1,2,3,1.5,0,0.0,27.9,0.0
Roy Williams,WR,FA,2010,3,5,6,117,23.4,2,0,0,0.0,0,0.0,26.2,0.0
Brandon Lloyd,WR,FA,2010,3,6,10,169,28.2,1,0,0,0.0,0,0.0,25.9,0.0
DeSean Jackson,WR,FA,2010,3,5,8,153,30.6,1,1,8,8.0,0,0.0,24.6,0.0
Mike Wallace,WR,FA,2010,3,3,4,100,33.3,2,1,-1,-1.0,0,0.0,23.4,0.0
Jeremy Maclin,WR,FA,2010,3,4,7,83,20.8,2,0,0,0.0,0,0.0,22.3,0.0
Jabar Gaffney,WR,FA,2010,3,12,14,140,11.7,0,0,0,0.0,0,0.0,20.0,0.0
Santana Moss,WR,FA,2010,3,6,8,124,20.7,1,0,0,0.0,0,0.0,19.4,0.0
Malcom Floyd,WR,FA,2010,3,6,10,97,16.2,1,0,0,0.0,0,0.0,18.7,0.0
Randy Moss,WR,FA,2010,3,2,3,42,21.0,2,0,0,0.0,0,0.0,17.2,0.0
Percy Harvin,WR,FA,2010,3,6,8,62,10.3,1,2,13,6.5,0,0.0,16.5,0.0
Braylon Edwards,WR,FA,2010,3,2,3,87,43.5,1,0,0,0.0,0,0.0,15.7,0.0
Roddy White,WR,FA,2010,3,5,6,69,13.8,1,0,0,0.0,0,0.0,15.4,0.0
Steve Smith,WR,FA,2010,3,9,12,103,11.4,0,0,0,0.0,0,0.0,14.8,0.0
Louis Murphy,WR,FA,2010,3,5,6,119,23.8,0,0,0,0.0,0,0.0,14.4,0.0
Steve Johnson,WR,FA,2010,3,3,4,66,22.0,1,0,0,0.0,0,0.0,14.1,0.0
Dwayne Bowe,WR,FA,2010,3,2,5,61,30.5,1,0,0,0.0,0,0.0,13.1,0.0
Steve Breaston,WR,FA,2010,3,4,8,41,10.3,1,1,4,4.0,0,0.0,12.5,0.0
Johnny Knox,WR,FA,2010,3,4,6,94,23.5,0,1,2,2.0,0,0.0,11.6,0.0
Davone Bess,WR,FA,2010,3,6,7,86,14.3,0,0,0,0.0,0,0.0,11.6,0.0
Mark Clayton,WR,FA,2010,3,5,6,85,17.0,0,0,0,0.0,0,0.0,11.0,0.0
Brian Hartline,WR,FA,2010,3,5,11,84,16.8,0,0,0,0.0,0,0.0,10.9,0.0
Kevin Walter,WR,FA,2010,3,3,4,34,11.3,1,0,0,0.0,0,0.0,10.9,0.0
Mario Manningham,WR,FA,2010,3,6,9,78,13.0,0,0,0,0.0,0,0.0,10.8,0.0
Roscoe Parrish,WR,FA,2010,3,5,6,83,16.6,0,0,0,0.0,0,0.0,10.8,0.0
Hines Ward,WR,FA,2010,3,3,4,34,11.3,1,1,-2,-2.0,0,0.0,10.7,0.0
Donald Driver,WR,FA,2010,3,9,11,61,6.8,0,0,0,0.0,0,0.0,10.6,0.0
