player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Mark Ingram II,RB,FA,14,3,3,29,9.7,0,15,50,3.3,0,0.0,9.4,0.0
Miles Sanders,RB,CAR,14,4,5,24,6.0,0,15,45,3.0,0,0.0,8.9,0.0
Carlos Hyde,RB,FA,14,2,3,5,2.5,0,14,73,5.2,0,0.0,8.8,0.0
Saquon Barkley,RB,NYG,14,3,4,1,0.3,0,17,66,3.9,0,0.0,8.2,0.0
Kenyan Drake,RB,BAL,14,3,3,30,10.0,0,11,37,3.4,0,0.0,8.2,0.0
Malcolm Brown,RB,FA,14,0,0,0,0.0,0,5,21,4.2,1,0.0,8.1,0.0
Ronald Jones II,RB,FA,14,4,5,23,5.8,0,11,36,3.3,0,0.0,7.9,0.0
Leonard Fournette,RB,FA,14,3,6,13,4.3,0,15,50,3.3,0,0.0,7.8,0.0
Chris Thompson,RB,FA,14,7,8,43,6.1,0,0,0,0.0,0,0.0,7.8,0.0
Ty Montgomery II,RB,NE,14,3,3,30,10.0,0,9,31,3.4,0,0.0,7.6,0.0
Duke Johnson Jr.,RB,FA,14,6,8,40,6.7,0,1,5,5.0,0,0.0,7.5,0.0
Bo Scarbrough,RB,FA,14,1,3,5,5.0,0,19,65,3.4,0,0.0,7.5,0.0
Alexander Mattison,RB,MIN,14,2,2,18,9.0,0,14,46,3.3,0,0.0,7.4,0.0
Brandon Bolden,RB,LV,14,0,0,0,0.0,0,1,10,10.0,1,0.0,7.0,0.0
David Montgomery,RB,DET,14,0,1,0,0.0,0,20,86,4.3,0,0.0,6.6,0.0
Derek Watt,RB,FA,14,0,0,0,0.0,0,2,4,2.0,1,0.0,6.4,0.0
Peyton Barber,RB,FA,14,2,2,19,9.5,0,11,34,3.1,0,0.0,6.3,0.0
Matt Breida,RB,NYG,14,1,1,4,4.0,0,6,54,9.0,0,0.0,6.3,0.0
Darwin Thompson,RB,FA,14,4,5,36,9.0,0,4,7,1.8,0,0.0,6.3,0.0
Tarik Cohen,RB,CAR,14,6,6,24,4.0,0,3,7,2.3,0,0.0,6.1,0.0
Khari Blasingame,RB,CHI,14,2,2,47,23.5,0,0,0,0.0,0,0.0,5.7,0.0
Giovani Bernard,RB,FA,14,2,3,31,15.5,0,4,15,3.8,0,0.0,5.6,0.0
Jalen Richard,RB,FA,14,2,3,18,9.0,0,7,28,4.0,0,0.0,5.6,0.0
Kerrith Whyte Jr.,RB,FA,14,1,1,9,9.0,0,5,41,8.2,0,0.0,5.5,0.0
Dare Ogunbowale,RB,HOU,14,5,5,48,9.6,0,0,0,0.0,0,0.0,5.3,0.0
LeSean McCoy,RB,FA,14,1,3,4,4.0,0,11,39,3.5,0,0.0,4.8,0.0
Jaylen Samuels,RB,FA,14,2,2,18,9.0,0,7,16,2.3,0,0.0,4.4,0.0
Alvin Kamara,RB,NO,14,4,6,18,4.5,0,13,25,1.9,0,0.0,4.3,0.0
Derrius Guice,RB,FA,14,0,0,0,0.0,0,5,42,8.4,0,0.0,4.2,0.0
J.D. McKissic,RB,FA,14,4,4,16,4.0,0,1,2,2.0,0,0.0,3.8,0.0
Kyle Juszczyk,RB,SF,14,3,3,22,7.3,0,0,0,0.0,0,0.0,3.7,0.0
Dion Lewis,RB,FA,14,1,1,5,5.0,0,9,26,2.9,0,0.0,3.6,0.0
Devontae Booker,RB,FA,14,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
C.J. Ham,RB,MIN,14,1,1,25,25.0,0,1,0,0.0,0,0.0,3.0,0.0
Nyheim Hines,RB,BUF,14,4,5,24,6.0,0,4,1,0.3,0,0.0,2.5,0.0
Justin Jackson,RB,FA,14,0,0,0,0.0,0,3,25,8.3,0,0.0,2.5,0.0
Jamaal Williams,RB,NO,14,0,1,0,0.0,0,7,24,3.4,0,0.0,2.4,0.0
Benny Snell Jr.,RB,FA,14,0,0,0,0.0,0,16,41,2.6,0,0.0,2.1,0.0
Rashaad Penny,RB,PHI,14,1,1,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Gus Edwards,RB,BAL,14,0,0,0,0.0,0,4,20,5.0,0,0.0,2.0,0.0
Myles Gaskin,RB,MIN,14,1,2,6,6.0,0,4,5,1.3,0,0.0,1.6,0.0
Rex Burkhead,RB,FA,14,0,1,0,0.0,0,7,15,2.1,0,0.0,1.5,0.0
Ty Johnson,RB,BUF,14,1,1,7,7.0,0,2,3,1.5,0,0.0,1.5,0.0
Sony Michel,RB,FA,14,1,1,1,1.0,0,5,8,1.6,0,0.0,1.4,0.0
Mike Boone,RB,HOU,14,0,0,0,0.0,0,5,13,2.6,0,0.0,1.3,0.0
Trey Edmunds,RB,FA,14,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Chase Edmonds,RB,TB,14,0,2,0,0.0,0,1,9,9.0,0,0.0,0.9,0.0
Justice Hill,RB,BAL,14,0,0,0,0.0,0,3,8,2.7,0,0.0,0.8,0.0
Spencer Ware,RB,FA,14,1,2,-9,-9.0,0,5,11,2.2,0,0.0,0.7,0.0
Ameer Abdullah,RB,LV,14,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Ryquell Armstead,RB,FA,14,0,2,0,0.0,0,2,7,3.5,0,0.0,0.7,0.0
Qadree Ollison,RB,PIT,14,0,0,0,0.0,0,4,6,1.5,0,0.0,0.6,0.0
Tevin Coleman,RB,FA,14,0,0,0,0.0,0,3,6,2.0,0,0.0,0.6,0.0
Frank Gore,RB,FA,14,0,0,0,0.0,0,4,6,1.5,0,0.0,0.6,0.0
Reggie Bonnafon,RB,FA,14,0,0,0,0.0,0,1,6,6.0,0,0.0,0.6,0.0
Jay Ajayi,RB,FA,14,0,1,0,0.0,0,2,5,2.5,0,0.0,0.5,0.0
Wendell Smallwood,RB,FA,14,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
C.J. Prosise,RB,FA,14,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Jordan Wilkins,RB,FA,14,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Zach Ertz,TE,ARI,14,9,13,91,10.1,2,0,0,0.0,0,0.0,25.6,0.0
Jared Cook,TE,FA,14,2,2,64,32.0,2,0,0,0.0,0,0.0,19.4,0.0
Noah Fant,TE,SEA,14,4,4,113,28.3,1,0,0,0.0,0,0.0,19.3,0.0
George Kittle,TE,SF,14,6,8,67,11.2,1,0,0,0.0,0,0.0,15.7,0.0
Tyler Higbee,TE,LAR,14,7,11,116,16.6,0,0,0,0.0,0,0.0,15.1,0.0
Hayden Hurst,TE,CAR,14,3,3,73,24.3,1,0,0,0.0,0,0.0,14.8,0.0
Travis Kelce,TE,KC,14,7,9,66,9.4,0,1,4,4.0,1,0.0,14.5,0.0
Ian Thomas,TE,CAR,14,5,10,57,11.4,1,0,0,0.0,0,0.0,14.2,0.0
Nick O'Leary,TE,FA,14,4,5,30,7.5,1,0,0,0.0,0,0.0,11.0,0.0
Cameron Brate,TE,FA,14,4,4,30,7.5,1,0,0,0.0,0,0.0,11.0,0.0
Hunter Henry,TE,NE,14,2,4,39,19.5,1,0,0,0.0,0,0.0,10.9,0.0
Jonnu Smith,TE,ATL,14,3,4,29,9.7,1,0,0,0.0,0,0.0,10.4,0.0
O.J. Howard,TE,FA,14,4,5,73,18.3,0,0,0,0.0,0,0.0,9.3,0.0
Foster Moreau,TE,NO,14,3,3,14,4.7,1,0,0,0.0,0,0.0,8.9,0.0
Darren Waller,TE,NYG,14,6,6,72,12.0,0,0,0,0.0,0,0.0,8.2,0.0
Nick Boyle,TE,FA,14,2,3,10,5.0,1,0,0,0.0,0,0.0,8.0,0.0
Blake Jarwin,TE,FA,14,6,7,50,8.3,0,0,0,0.0,0,0.0,8.0,0.0
Virgil Green,TE,FA,14,1,1,14,14.0,1,0,0,0.0,0,0.0,7.9,0.0
Robert Tonyan,TE,CHI,14,1,1,12,12.0,1,0,0,0.0,0,0.0,7.7,0.0
Josh Hill,TE,FA,14,2,3,4,2.0,1,0,0,0.0,0,0.0,7.4,0.0
Jeff Heuerman,TE,FA,14,1,1,8,8.0,1,0,0,0.0,0,0.0,7.3,0.0
J.P. Holtz,TE,NO,14,3,3,56,18.7,0,0,0,0.0,0,0.0,7.1,0.0
Charles Clay,TE,FA,14,1,1,5,5.0,1,0,0,0.0,0,0.0,7.0,0.0
Jordan Akins,TE,CLE,14,4,9,49,12.3,0,0,0,0.0,0,0.0,6.9,0.0
Tyler Eifert,TE,FA,14,4,4,49,12.3,0,0,0,0.0,0,0.0,6.9,0.0
Jimmy Graham,TE,NO,14,3,5,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Joshua Perkins,TE,FA,14,5,5,37,7.4,0,0,0,0.0,0,0.0,6.2,0.0
Jason Witten,TE,FA,14,5,7,37,7.4,0,0,0,0.0,0,0.0,6.2,0.0
Jesper Horsted,TE,LV,14,4,4,36,9.0,0,0,0,0.0,0,0.0,5.6,0.0
Dallas Goedert,TE,PHI,14,3,6,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Jacob Hollister,TE,FA,14,4,6,34,8.5,0,0,0,0.0,0,0.0,5.4,0.0
MyCole Pruitt,TE,ATL,14,1,1,42,42.0,0,0,0,0.0,0,0.0,4.7,0.0
Anthony Firkser,TE,DET,14,1,1,39,39.0,0,0,0,0.0,0,0.0,4.4,0.0
Dawson Knox,TE,BUF,14,1,4,37,37.0,0,0,0,0.0,0,0.0,4.2,0.0
Austin Hooper,TE,LV,14,2,6,32,16.0,0,0,0,0.0,0,0.0,4.2,0.0
Jack Doyle,TE,FA,14,2,6,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Irv Smith Jr.,TE,CIN,14,3,4,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Andrew Beck,TE,HOU,14,1,1,29,29.0,0,0,0,0.0,0,0.0,3.4,0.0
Logan Thomas,TE,WAS,14,2,4,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Jesse James,TE,FA,14,1,2,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Tyler Conklin,TE,NYJ,14,3,3,13,4.3,0,0,0,0.0,0,0.0,2.8,0.0
Ricky Seals-Jones,TE,FA,14,1,1,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Matt LaCosse,TE,FA,14,2,4,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Kyle Rudolph,TE,FA,14,2,2,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Kaden Smith,TE,WAS,14,2,5,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Mark Andrews,TE,BAL,14,1,3,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Chris Manhertz,TE,DEN,14,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Mo Alie-Cox,TE,IND,14,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Ryan Griffin,TE,FA,14,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Darren Fells,TE,FA,14,2,4,2,1.0,0,0,0,0.0,0,0.0,1.2,0.0
Daniel Brown,TE,FA,14,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Benjamin Watson,TE,FA,14,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Mike Gesicki,TE,NE,14,1,5,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Marcedes Lewis,TE,CHI,14,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
C.J. Uzomah,TE,NYJ,14,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
David Njoku,TE,CLE,14,1,3,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Troy Fumagalli,TE,MIN,14,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Vance McDonald,TE,FA,14,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Isaac Nauta,TE,FA,14,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Durham Smythe,TE,MIA,14,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Ross Travis,TE,FA,14,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Clive Walford,TE,FA,14,0,0,0,0.0,0,0,4,inf,0,0.0,0.4,0.0
Breshad Perriman,WR,FA,15,5,6,113,22.6,3,1,3,3.0,0,0.0,32.1,0.0
Julio Jones,WR,FA,15,13,20,134,10.3,2,0,0,0.0,0,0.0,31.9,0.0
Michael Thomas,WR,NO,15,12,12,128,10.7,1,0,0,0.0,0,0.0,24.8,0.0
Jamison Crowder,WR,WAS,15,6,11,90,15.0,2,0,0,0.0,0,0.0,24.0,0.0
Anthony Miller,WR,IND,15,9,15,118,13.1,1,0,0,0.0,0,0.0,22.3,0.0
Tyler Lockett,WR,SEA,15,8,9,120,15.0,1,0,0,0.0,0,0.0,22.0,0.0
Terry McLaurin,WR,WAS,15,5,5,130,26.0,1,0,0,0.0,0,0.0,21.5,0.0
A.J. Brown,WR,PHI,15,8,13,114,14.3,1,0,0,0.0,0,0.0,21.4,0.0
Tyreek Hill,WR,MIA,15,5,7,67,13.4,2,1,1,1.0,0,0.0,21.3,0.0
DeVante Parker,WR,NE,15,4,7,72,18.0,2,0,0,0.0,0,0.0,21.2,0.0
Davante Adams,WR,LV,15,7,13,103,14.7,1,0,0,0.0,0,0.0,19.8,0.0
Chris Conley,WR,SF,15,4,8,49,12.3,2,0,0,0.0,0,0.0,18.9,0.0
Kenny Stills,WR,FA,15,3,3,35,11.7,2,0,0,0.0,0,0.0,17.0,0.0
DJ Moore,WR,CHI,15,8,12,113,14.1,0,1,10,10.0,0,0.0,16.3,0.0
Allen Robinson II,WR,PIT,15,7,14,125,17.9,0,0,0,0.0,0,0.0,16.0,0.0
Greg Ward,WR,PHI,15,7,9,61,8.7,1,0,0,0.0,0,0.0,15.6,0.0
Sterling Shepard,WR,NYG,15,9,11,111,12.3,0,0,0,0.0,0,0.0,15.6,0.0
Mike Williams,WR,LAC,15,4,9,71,17.8,1,0,0,0.0,0,0.0,15.1,0.0
DeAndre Hopkins,WR,TEN,15,6,8,119,19.8,0,0,0,0.0,0,0.0,14.9,0.0
Chris Godwin,WR,TB,15,5,8,121,24.2,0,0,0,0.0,0,0.0,14.6,0.0
Keenan Allen,WR,LAC,15,9,10,99,11.0,0,0,0,0.0,0,0.0,14.4,0.0
Danny Amendola,WR,FA,15,8,13,102,12.8,0,0,0,0.0,0,0.0,14.2,0.0
Seth Roberts,WR,FA,15,3,3,66,22.0,1,0,0,0.0,0,0.0,14.1,0.0
Curtis Samuel,WR,WAS,15,5,7,31,6.2,1,4,23,5.8,0,0.0,13.9,0.0
John Brown,WR,FA,15,7,10,99,14.1,0,0,0,0.0,0,0.0,13.4,0.0
Cooper Kupp,WR,LAR,15,6,6,41,6.8,1,0,0,0.0,0,0.0,13.1,0.0
Steven Sims Jr.,WR,HOU,15,5,11,45,9.0,1,0,0,0.0,0,0.0,13.0,0.0
Tavon Austin,WR,FA,15,1,1,59,59.0,1,2,3,1.5,0,0.0,12.7,0.0
Marquise Brown,WR,ARI,15,4,4,45,11.3,1,0,0,0.0,0,0.0,12.5,0.0
Scott Miller,WR,ATL,15,3,3,49,16.3,1,0,0,0.0,0,0.0,12.4,0.0
Damiere Byrd,WR,FA,15,6,6,86,14.3,0,0,0,0.0,0,0.0,11.6,0.0
Golden Tate,WR,FA,15,1,4,51,51.0,1,0,0,0.0,0,0.0,11.6,0.0
Tyrell Williams,WR,FA,15,2,3,45,22.5,1,0,0,0.0,0,0.0,11.5,0.0
James Washington,WR,FA,15,5,11,83,16.6,0,0,0,0.0,0,0.0,10.8,0.0
N'Keal Harry,WR,MIN,15,2,4,15,7.5,1,2,22,11.0,0,0.0,10.7,0.0
DK Metcalf,WR,SEA,15,2,4,36,18.0,1,0,0,0.0,0,0.0,10.6,0.0
Odell Beckham Jr.,WR,BAL,15,8,13,66,8.3,0,0,0,0.0,0,0.0,10.6,0.0
Robbie Chosen,WR,MIA,15,4,6,66,16.5,0,0,0,0.0,0,0.0,10.6,0.0
Darius Slayton,WR,NYG,15,2,3,31,15.5,1,0,0,0.0,0,0.0,10.1,0.0
Stefon Diggs,WR,BUF,15,4,6,76,19.0,0,1,4,4.0,0,0.0,10.0,0.0
Courtland Sutton,WR,DEN,15,4,10,79,19.8,0,0,0,0.0,0,0.0,9.9,0.0
Keelan Cole Sr.,WR,LV,15,3,6,76,25.3,0,0,0,0.0,0,0.0,9.1,0.0
Tre'Quan Smith,WR,DEN,15,1,1,21,21.0,1,0,0,0.0,0,0.0,8.6,0.0
William Fuller V,WR,FA,15,5,7,61,12.2,0,0,0,0.0,0,0.0,8.6,0.0
Albert Wilson,WR,FA,15,5,8,59,11.8,0,0,0,0.0,0,0.0,8.4,0.0
Sammy Watkins,WR,FA,15,3,4,49,16.3,0,0,0,0.0,0,0.0,8.4,0.0
Christian Kirk,WR,JAC,15,4,5,33,8.3,0,1,28,28.0,0,0.0,8.1,0.0
Corey Davis,WR,FA,15,3,6,57,19.0,0,0,0,0.0,0,0.0,7.2,0.0
Miles Boykin,WR,PIT,15,1,1,5,5.0,1,0,0,0.0,0,0.0,7.0,0.0
Diontae Johnson,WR,PIT,15,5,7,62,12.4,0,0,0,0.0,0,0.0,6.7,0.0
Brandin Cooks,WR,DAL,15,4,8,46,11.5,0,0,0,0.0,0,0.0,6.6,0.0
Zach Pascal,WR,ARI,15,4,6,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Kenny Golladay,WR,FA,15,3,7,44,14.7,0,0,0,0.0,0,0.0,5.9,0.0
Russell Gage,WR,TB,15,5,6,27,5.4,0,1,6,6.0,0,0.0,5.8,0.0
Larry Fitzgerald,WR,FA,15,3,5,42,14.0,0,0,0,0.0,0,0.0,5.7,0.0
Vyncint Smith,WR,FA,15,3,5,40,13.3,0,0,0,0.0,0,0.0,5.5,0.0
Jake Kumerow,WR,FA,15,1,1,49,49.0,0,0,0,0.0,0,0.0,5.4,0.0
Josh Gordon,WR,FA,15,1,1,58,58.0,0,0,0,0.0,0,0.0,5.3,0.0
Chris Lacy,WR,FA,15,1,2,48,48.0,0,0,0,0.0,0,0.0,5.3,0.0
Jarvis Landry,WR,FA,15,5,8,23,4.6,0,0,0,0.0,0,0.0,4.8,0.0
Marcus Johnson,WR,FA,15,2,4,37,18.5,0,0,0,0.0,0,0.0,4.7,0.0
Josh Reynolds,WR,DET,15,2,4,36,18.0,0,0,0,0.0,0,0.0,4.6,0.0
T.Y. Hilton,WR,FA,15,4,9,25,6.3,0,0,0,0.0,0,0.0,4.5,0.0
Adam Thielen,WR,CAR,15,3,3,27,9.0,0,1,3,3.0,0,0.0,4.5,0.0
Damion Ratley,WR,FA,15,2,2,33,16.5,0,0,0,0.0,0,0.0,4.3,0.0
Deebo Samuel,WR,SF,15,1,3,29,29.0,0,1,8,8.0,0,0.0,4.2,0.0
Tyler Boyd,WR,CIN,15,3,7,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Tim Patrick,WR,DEN,15,3,7,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Malik Turner,WR,FA,15,3,3,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Tajae Sharpe,WR,FA,15,2,2,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Robert Woods,WR,HOU,15,4,9,17,4.3,0,0,0,0.0,0,0.0,3.7,0.0
Isaiah Ford,WR,FA,15,3,5,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Dontrelle Inman,WR,FA,15,2,3,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
John Ross,WR,FA,15,2,3,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Kelvin Harmon,WR,FA,15,2,3,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Demarcus Robinson,WR,LAR,15,2,3,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Dede Westbrook,WR,FA,15,2,4,14,7.0,0,1,7,7.0,0,0.0,3.1,0.0
Bisi Johnson,WR,FA,15,1,1,19,19.0,0,1,6,6.0,0,0.0,3.0,0.0
Geronimo Allison,WR,FA,15,2,4,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Justin Watson,WR,KC,15,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Cody Latimer,WR,FA,15,1,2,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Allen Lazard,WR,NYJ,15,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Amari Cooper,WR,CLE,15,1,2,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Mohamed Sanu Sr.,WR,FA,15,2,8,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
DaeSean Hamilton,WR,FA,15,2,9,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Keelan Doss,WR,LAC,15,1,2,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Pharoh Cooper,WR,FA,15,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Riley Ridley,WR,FA,15,2,2,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Willie Snead IV,WR,SF,15,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Emmanuel Sanders,WR,FA,15,2,4,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Julian Edelman,WR,FA,15,2,5,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Chris Hogan,WR,FA,15,1,3,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Ted Ginn Jr.,WR,FA,15,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Jeff Smith,WR,ARI,15,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Kendrick Bourne,WR,NE,15,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Mecole Hardman Jr.,WR,NYJ,15,1,2,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Jarius Wright,WR,FA,15,1,4,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Allen Hurns,WR,FA,15,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Jaron Brown,WR,FA,15,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Andre Patton,WR,FA,15,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
C.J. Board,WR,FA,15,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Andre Roberts,WR,FA,15,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Cole Beasley,WR,NYG,15,1,6,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Michael Gallup,WR,DAL,15,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Zay Jones,WR,JAC,15,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Mike Thomas,WR,FA,15,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Johnny Holton,WR,FA,15,2,2,-1,-0.5,0,0,0,0.0,0,0.0,0.9,0.0
Ashton Dulin,WR,IND,15,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Ishmael Hyman,WR,FA,15,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Andy Isabella,WR,BUF,15,1,1,4,4.0,0,1,-1,-1.0,0,0.0,0.8,0.0
Kalif Raymond,WR,DET,15,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Deonte Harty,WR,BUF,15,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Randall Cobb,WR,NYJ,15,1,2,-3,-3.0,0,0,0,0.0,0,0.0,0.2,0.0
Kenyan Drake,RB,BAL,15,1,1,9,9.0,0,22,137,6.2,4,0.0,39.1,0.0
Christian McCaffrey,RB,SF,15,8,10,88,11.0,0,19,87,4.6,2,0.0,33.5,0.0
Miles Sanders,RB,CAR,15,6,6,50,8.3,1,19,122,6.4,1,0.0,32.2,0.0
Ezekiel Elliott,RB,NE,15,3,4,43,14.3,0,24,117,4.9,2,0.0,29.5,0.0
Saquon Barkley,RB,NYG,15,4,5,31,7.8,0,24,112,4.7,2,0.0,28.3,0.0
Chris Carson,RB,FA,15,1,2,4,4.0,0,24,133,5.5,2,0.0,26.2,0.0
Mark Ingram II,RB,FA,15,1,2,10,10.0,1,13,76,5.8,1,0.0,23.1,0.0
Nick Chubb,RB,CLE,15,3,3,21,7.0,0,17,127,7.5,1,0.0,22.3,0.0
Tony Pollard,RB,DAL,15,2,2,12,6.0,0,12,131,10.9,1,0.0,21.3,0.0
Todd Gurley II,RB,FA,15,3,6,18,6.0,1,11,20,1.8,1,0.0,19.3,0.0
Mike Boone,RB,HOU,15,0,0,0,0.0,0,13,56,4.3,2,0.0,17.6,0.0
Joe Mixon,RB,CIN,15,3,3,20,6.7,0,25,136,5.4,0,0.0,17.1,0.0
Aaron Jones,RB,GB,15,0,0,0,0.0,0,13,51,3.9,2,0.0,17.1,0.0
Adrian Peterson,RB,FA,15,3,3,25,8.3,0,16,66,4.1,1,0.0,16.6,0.0
Carlos Hyde,RB,FA,15,0,0,0,0.0,0,26,104,4.0,1,0.0,16.4,0.0
Wes Hills,RB,FA,15,2,2,1,0.5,0,10,21,2.1,2,0.0,15.2,0.0
James White,RB,FA,15,3,4,49,16.3,1,3,13,4.3,0,0.0,13.7,0.0
James Conner,RB,ARI,15,4,5,9,2.3,1,8,42,5.3,0,0.0,13.1,0.0
Rex Burkhead,RB,FA,15,2,2,6,3.0,0,6,53,8.8,1,0.0,12.9,0.0
Tarik Cohen,RB,CAR,15,7,10,57,8.1,0,8,28,3.5,0,0.0,12.0,0.0
Josh Jacobs,RB,LV,15,2,3,20,10.0,0,24,89,3.7,0,0.0,11.9,0.0
Kareem Hunt,RB,CLE,15,8,9,62,7.8,0,4,14,3.5,0,0.0,11.6,0.0
Alvin Kamara,RB,NO,15,5,5,23,4.6,0,14,66,4.7,0,0.0,11.4,0.0
Sony Michel,RB,FA,15,1,2,14,14.0,0,19,89,4.7,0,0.0,10.8,0.0
Austin Ekeler,RB,LAC,15,5,7,62,12.4,0,7,19,2.7,0,0.0,10.6,0.0
Raheem Mostert,RB,MIA,15,1,2,5,5.0,0,14,54,3.9,1,0.0,10.4,0.0
Boston Scott,RB,PHI,15,7,7,39,5.6,0,6,26,4.3,0,0.0,10.0,0.0
Leonard Fournette,RB,FA,15,5,7,31,6.2,0,15,42,2.8,0,0.0,9.8,0.0
Le'Veon Bell,RB,FA,15,2,2,1,0.5,0,21,87,4.1,0,0.0,9.8,0.0
Javorius Allen,RB,FA,15,0,0,0,0.0,0,8,28,3.5,1,0.0,8.8,0.0
Dion Lewis,RB,FA,15,1,1,11,11.0,1,3,10,3.3,0,0.0,8.6,0.0
Derrick Henry,RB,TEN,15,0,1,0,0.0,0,21,86,4.1,0,0.0,8.6,0.0
Myles Gaskin,RB,MIN,15,2,3,29,14.5,0,9,43,4.8,0,0.0,8.2,0.0
Jordan Wilkins,RB,FA,15,1,3,7,7.0,0,3,10,3.3,1,0.0,8.2,0.0
Devin Singletary,RB,HOU,15,2,3,2,1.0,0,21,87,4.1,0,0.0,7.9,0.0
Kyle Juszczyk,RB,SF,15,2,2,6,3.0,1,2,1,0.5,0,0.0,7.7,0.0
Devonta Freeman,RB,FA,15,2,3,16,8.0,0,12,39,3.3,0,0.0,6.5,0.0
Patrick Laird,RB,TB,15,2,5,8,4.0,0,12,46,3.8,0,0.0,6.4,0.0
