player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Ray-Ray McCloud III,WR,SF,5,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Keith Kirkwood,WR,NO,5,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Isaiah McKenzie,WR,IND,5,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
DeAndre Carter,WR,LV,5,0,1,0,0.0,0,2,3,1.5,0,0.0,0.3,0.0
Jamal Agnew,WR,JAC,5,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Travis Etienne Jr.,RB,JAC,5,4,5,48,12.0,0,26,136,5.2,2,0.0,34.4,0.0
Zack Moss,RB,IND,5,2,2,30,15.0,0,23,165,7.2,2,0.0,32.5,0.0
Breece Hall,RB,NYJ,5,3,3,17,5.7,0,22,177,8.0,1,0.0,26.9,0.0
De'Von Achane,RB,MIA,5,1,1,14,14.0,0,11,151,13.7,1,0.0,21.0,0.0
David Montgomery,RB,DET,5,2,6,20,10.0,0,19,109,5.7,1,0.0,19.9,0.0
Josh Jacobs,RB,LV,5,5,5,20,4.0,0,20,69,3.5,1,0.0,17.4,0.0
Alvin Kamara,RB,NO,5,3,3,17,5.7,0,22,80,3.6,1,0.0,17.2,0.0
Jaleel McLaughlin,RB,DEN,5,3,4,21,7.0,1,9,68,7.6,0,0.0,16.4,0.0
Tyjae Spears,RB,TEN,5,4,5,35,8.8,0,7,34,4.9,1,0.0,14.9,0.0
Raheem Mostert,RB,MIA,5,2,2,13,6.5,0,10,65,6.5,1,0.0,14.8,0.0
D'Andre Swift,RB,PHI,5,6,6,38,6.3,0,17,70,4.1,0,0.0,13.8,0.0
AJ Dillon,RB,GB,5,0,1,0,0.0,0,20,76,3.8,1,0.0,13.6,0.0
Isiah Pacheco,RB,KC,5,1,1,9,9.0,0,16,55,3.4,1,0.0,12.9,0.0
Jordan Mason,RB,SF,5,0,1,0,0.0,0,10,69,6.9,1,0.0,12.9,0.0
Christian McCaffrey,RB,SF,5,2,3,27,13.5,0,19,51,2.7,1,0.0,12.8,0.0
Emari Demercado,RB,ARI,5,1,3,12,12.0,0,10,45,4.5,1,0.0,12.2,0.0
Alexander Mattison,RB,MIN,5,2,3,20,10.0,1,8,26,3.3,0,0.0,11.6,0.0
Joe Mixon,RB,CIN,5,4,4,13,3.3,0,25,81,3.2,0,0.0,11.4,0.0
Craig Reynolds,RB,DET,5,0,0,0,0.0,0,7,52,7.4,1,0.0,11.2,0.0
Kendre Miller,RB,NO,5,4,4,53,13.3,0,12,37,3.1,0,0.0,11.0,0.0
Bijan Robinson,RB,ATL,5,2,2,12,6.0,1,14,46,3.3,0,0.0,10.8,0.0
Kyle Juszczyk,RB,SF,5,4,4,26,6.5,1,0,0,0.0,0,0.0,10.6,0.0
Justice Hill,RB,BAL,5,4,4,13,3.3,0,7,32,4.6,1,0.0,10.5,0.0
Samaje Perine,RB,DEN,5,4,5,73,18.3,0,6,22,3.7,0,0.0,9.5,0.0
Jaylen Warren,RB,PIT,5,3,3,39,13.0,0,9,40,4.4,0,0.0,9.4,0.0
Dameon Pierce,RB,HOU,5,1,1,16,16.0,0,20,66,3.3,0,0.0,8.7,0.0
Antonio Gibson,RB,WAS,5,4,6,64,16.0,0,0,0,0.0,0,0.0,8.4,0.0
Derrick Henry,RB,TEN,5,3,3,19,6.3,0,13,43,3.3,0,0.0,7.7,0.0
Khalil Herbert,RB,CHI,5,0,3,0,0.0,0,10,76,7.6,0,0.0,7.6,0.0
Kyren Williams,RB,LAR,5,2,2,4,2.0,0,13,53,4.1,0,0.0,6.7,0.0
Tony Pollard,RB,DAL,5,4,5,35,8.8,0,8,29,3.6,0,0.0,6.4,0.0
Brian Robinson Jr.,RB,WAS,5,4,4,33,8.3,0,6,10,1.7,0,0.0,6.3,0.0
Tyler Allgeier,RB,ATL,5,0,1,0,0.0,0,17,40,2.4,0,0.0,6.0,0.0
Ezekiel Elliott,RB,NE,5,4,4,17,4.3,0,8,21,2.6,0,0.0,5.8,0.0
Gus Edwards,RB,BAL,5,0,0,0,0.0,0,12,48,4.0,0,0.0,4.8,0.0
James Conner,RB,ARI,5,0,0,0,0.0,0,6,46,7.7,0,0.0,4.6,0.0
Najee Harris,RB,PIT,5,1,1,3,3.0,0,14,37,2.6,0,0.0,4.5,0.0
Chuba Hubbard,RB,CAR,5,1,2,0,0.0,0,9,35,3.9,0,0.0,4.0,0.0
Jonathan Taylor,RB,IND,5,1,1,16,16.0,0,6,18,3.0,0,0.0,3.9,0.0
Michael Carter,RB,NYJ,5,3,3,14,4.7,0,1,8,8.0,0,0.0,3.7,0.0
James Cook,RB,BUF,5,3,4,25,8.3,0,5,-4,-0.8,0,0.0,3.6,0.0
Jerick McKinnon,RB,KC,5,2,3,18,9.0,0,1,7,7.0,0,0.0,3.5,0.0
Keith Smith,RB,ATL,5,1,1,28,28.0,0,0,0,0.0,0,0.0,3.3,0.0
Eric Gray,RB,NYG,5,1,1,1,1.0,0,12,25,2.1,0,0.0,3.1,0.0
Matt Breida,RB,NYG,5,1,1,3,3.0,0,9,21,2.3,0,0.0,2.9,0.0
Kenneth Gainwell,RB,PHI,5,1,2,7,7.0,0,7,17,2.4,0,0.0,2.9,0.0
Cam Akers,RB,MIN,5,2,2,3,1.5,0,5,15,3.0,0,0.0,2.8,0.0
Khari Blasingame,RB,CHI,5,0,0,0,0.0,0,8,26,3.3,0,0.0,2.6,0.0
Rhamondre Stevenson,RB,NE,5,0,2,0,0.0,0,8,24,3.0,0,0.0,2.4,0.0
Dalvin Cook,RB,NYJ,5,0,0,0,0.0,0,6,23,3.8,0,0.0,2.3,0.0
Tyrion Davis-Price,RB,SF,5,0,0,0,0.0,0,6,21,3.5,0,0.0,2.1,0.0
Ameer Abdullah,RB,LV,5,1,1,11,11.0,0,1,4,4.0,0,0.0,2.0,0.0
Michael Burton,RB,DEN,5,0,0,0,0.0,0,0,0,0.0,0,0.0,2.0,0.0
Roschon Johnson,RB,CHI,5,0,0,0,0.0,0,3,19,6.3,0,0.0,1.9,0.0
Patrick Taylor Jr.,RB,FA,5,2,5,5,2.5,0,2,2,1.0,0,0.0,1.7,0.0
Rico Dowdle,RB,DAL,5,0,1,0,0.0,0,5,15,3.0,0,0.0,1.5,0.0
Ty Chandler,RB,MIN,5,0,0,0,0.0,0,1,15,15.0,0,0.0,1.5,0.0
Zonovan Knight,RB,DET,5,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Damien Harris,RB,BUF,5,0,0,0,0.0,0,3,13,4.3,0,0.0,1.3,0.0
Deuce Vaughn,RB,DAL,5,1,1,1,1.0,0,3,7,2.3,0,0.0,1.3,0.0
Latavius Murray,RB,BUF,5,1,1,1,1.0,0,2,6,3.0,0,0.0,1.2,0.0
Cordarrelle Patterson,RB,ATL,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Miles Sanders,RB,CAR,5,0,1,0,0.0,0,7,32,4.6,0,0.0,1.2,0.0
Ty Montgomery II,RB,NE,5,1,4,5,5.0,0,1,0,0.0,0,0.0,1.0,0.0
Tank Bigsby,RB,JAC,5,0,0,0,0.0,0,3,8,2.7,0,0.0,0.8,0.0
Chase Brown,RB,CIN,5,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Trayveon Williams,RB,CIN,5,0,0,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
Clyde Edwards-Helaire,RB,KC,5,0,0,0,0.0,0,3,4,1.3,0,0.0,0.4,0.0
Ronnie Rivers,RB,LAR,5,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
George Kittle,TE,SF,5,3,4,67,22.3,3,0,0,0.0,0,0.0,26.2,0.0
Dallas Goedert,TE,PHI,5,8,9,117,14.6,1,0,0,0.0,0,0.0,21.7,0.0
Sam LaPorta,TE,DET,5,3,4,47,15.7,2,0,0,0.0,0,0.0,18.2,0.0
Travis Kelce,TE,KC,5,10,11,67,6.7,1,0,0,0.0,0,0.0,17.7,0.0
Logan Thomas,TE,WAS,5,9,11,77,8.6,1,0,0,0.0,0,0.0,16.2,0.0
Dalton Schultz,TE,HOU,5,7,10,65,9.3,1,0,0,0.0,0,0.0,16.0,0.0
Cole Kmet,TE,CHI,5,5,5,42,8.4,1,0,0,0.0,0,0.0,12.7,0.0
Darren Waller,TE,NYG,5,8,11,86,10.8,0,0,0,0.0,0,0.0,12.6,0.0
Kyle Pitts,TE,ATL,5,7,11,87,12.4,0,0,0,0.0,0,0.0,12.2,0.0
Adam Trautman,TE,DEN,5,4,5,26,6.5,1,0,0,0.0,0,0.0,10.6,0.0
Mark Andrews,TE,BAL,5,6,10,65,10.8,0,0,0,0.0,0,0.0,9.5,0.0
Tyler Conklin,TE,NYJ,5,4,5,67,16.8,0,0,0,0.0,0,0.0,8.7,0.0
Zach Ertz,TE,ARI,5,2,4,10,5.0,1,0,0,0.0,0,0.0,8.0,0.0
Jonnu Smith,TE,ATL,5,6,7,67,11.2,0,0,0,0.0,0,0.0,7.7,0.0
T.J. Hockenson,TE,MIN,5,5,8,51,10.2,0,0,0,0.0,0,0.0,7.6,0.0
Foster Moreau,TE,NO,5,1,1,6,6.0,1,0,0,0.0,0,0.0,7.1,0.0
Tommy Tremble,TE,CAR,5,1,1,1,1.0,1,0,0,0.0,0,0.0,6.6,0.0
Luke Musgrave,TE,GB,5,6,7,34,5.7,0,0,0,0.0,0,0.0,6.4,0.0
Chigoziem Okonkwo,TE,TEN,5,5,9,33,6.6,0,0,0,0.0,0,0.0,5.8,0.0
Michael Mayer,TE,LV,5,2,3,39,19.5,0,0,0,0.0,0,0.0,4.9,0.0
Evan Engram,TE,JAC,5,4,8,28,7.0,0,0,0,0.0,0,0.0,4.8,0.0
Jake Ferguson,TE,DAL,5,3,3,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Connor Heyward,TE,PIT,5,3,4,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Hayden Hurst,TE,CAR,5,3,3,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Ian Thomas,TE,CAR,5,1,2,28,28.0,0,0,0,0.0,0,0.0,3.3,0.0
Dawson Knox,TE,BUF,5,3,6,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Geoff Swaim,TE,ARI,5,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Noah Gray,TE,KC,5,2,2,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Brock Wright,TE,DET,5,3,3,16,5.3,0,0,0,0.0,0,0.0,3.1,0.0
Tyler Higbee,TE,LAR,5,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Dalton Kincaid,TE,BUF,5,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
John Bates,TE,WAS,5,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Mike Gesicki,TE,NE,5,2,4,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
MyCole Pruitt,TE,ATL,5,1,1,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Trey McBride,TE,ARI,5,2,3,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Teagan Quitoriano,TE,HOU,5,1,1,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Andrew Ogletree,TE,IND,5,2,2,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Trevon Wesco,TE,TEN,5,1,1,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Kylen Granson,TE,IND,5,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Taysom Hill,TE,NO,5,1,1,1,1.0,0,3,19,6.3,0,0.0,2.5,0.0
Josiah Deguara,TE,GB,5,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Mo Alie-Cox,TE,IND,5,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
C.J. Uzomah,TE,NYJ,5,2,2,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Luke Farrell,TE,JAC,5,1,1,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Austin Hooper,TE,LV,5,2,2,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Robert Tonyan,TE,CHI,5,2,2,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Ben Sims,TE,GB,5,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Johnny Mundt,TE,MIN,5,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Cole Turner,TE,WAS,5,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Josh Whyle,TE,TEN,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Daniel Bellinger,TE,NYG,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jack Stoll,TE,PHI,5,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Jeremy Ruckert,TE,NYJ,5,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Puka Nacua,WR,LAR,6,4,7,26,6.5,0,0,0,0.0,0,2.6,4.6,6.6
Kyle Pitts,TE,ATL,6,4,6,43,10.75,1,0,0,0.0,0,10.3,12.3,14.3
Josh Jacobs,RB,LV,6,2,5,16,8.0,0,25,77,3.08,0,9.3,10.3,11.3
Calvin Ridley,WR,JAC,6,4,8,30,7.5,0,1,-4,-4.0,0,2.6,4.6,6.6
Raheem Mostert,RB,MIA,6,3,3,17,5.67,1,17,115,6.76,2,31.2,32.7,34.2
Zach Ertz,TE,ARI,6,2,5,22,11.0,0,0,0,0.0,0,2.2,3.2,4.2
Tyreek Hill,WR,MIA,6,6,10,163,27.2,1,0,0,0.0,0,0.0,25.3,0.0
Amon-Ra St. Brown,WR,DET,6,12,15,124,10.3,1,0,0,0.0,0,0.0,24.4,0.0
Cooper Kupp,WR,LAR,6,7,9,148,21.1,1,0,0,0.0,0,0.0,24.3,0.0
Adam Thielen,WR,CAR,6,11,13,115,10.5,1,0,0,0.0,0,0.0,23.0,0.0
Keenan Allen,WR,LAC,6,7,11,85,12.1,1,0,0,0.0,0,0.0,18.0,0.0
Rashid Shaheed,WR,NO,6,2,6,85,42.5,1,2,18,9.0,0,0.0,17.3,0.0
Drake London,WR,ATL,6,9,12,125,13.9,0,0,0,0.0,0,0.0,17.0,0.0
A.J. Brown,WR,PHI,6,7,9,131,18.7,0,0,0,0.0,0,0.0,16.6,0.0
Michael Pittman Jr.,WR,IND,6,9,14,109,12.1,0,0,0,0.0,0,0.0,15.4,0.0
CeeDee Lamb,WR,DAL,6,7,7,117,16.7,0,0,0,0.0,0,0.0,15.2,0.0
Stefon Diggs,WR,BUF,6,10,16,100,10.0,0,0,0,0.0,0,0.0,15.0,0.0
Jaylen Waddle,WR,MIA,6,7,9,51,7.3,1,0,0,0.0,0,0.0,14.6,0.0
Jakobi Meyers,WR,LV,6,5,7,61,12.2,1,0,0,0.0,0,0.0,14.6,0.0
Kendrick Bourne,WR,NE,6,10,11,89,8.9,0,1,4,4.0,0,0.0,14.3,0.0
Zay Flowers,WR,BAL,6,6,8,50,8.3,1,1,1,1.0,0,0.0,14.1,0.0
Tyler Boyd,WR,CIN,6,7,7,38,5.4,1,0,0,0.0,0,0.0,13.3,0.0
Chris Olave,WR,NO,6,7,10,96,13.7,0,0,0,0.0,0,0.0,13.1,0.0
Brandin Cooks,WR,DAL,6,4,4,36,9.0,1,1,14,14.0,0,0.0,13.0,0.0
Garrett Wilson,WR,NYJ,6,8,12,90,11.3,0,0,0,0.0,0,0.0,13.0,0.0
Amari Cooper,WR,CLE,6,4,8,108,27.0,0,0,0,0.0,0,0.0,12.8,0.0
Courtland Sutton,WR,DEN,6,4,6,46,11.5,1,0,0,0.0,0,0.0,12.6,0.0
Christian Kirk,WR,JAC,6,3,6,49,16.3,1,0,0,0.0,0,0.0,12.4,0.0
Tyler Lockett,WR,SEA,6,6,8,94,15.7,0,0,0,0.0,0,0.0,12.4,0.0
Jameson Williams,WR,DET,6,2,3,53,26.5,1,0,0,0.0,0,0.0,12.3,0.0
Curtis Samuel,WR,WAS,6,4,4,42,10.5,1,1,0,0.0,0,0.0,12.2,0.0
Terry McLaurin,WR,WAS,6,6,11,81,13.5,0,0,0,0.0,0,0.0,11.1,0.0
Ja'Marr Chase,WR,CIN,6,6,13,80,13.3,0,0,0,0.0,0,0.0,11.0,0.0
Chris Godwin,WR,TB,6,6,7,77,12.8,0,0,0,0.0,0,0.0,10.7,0.0
Josh Downs,WR,IND,6,5,8,21,4.2,1,0,0,0.0,0,0.0,10.6,0.0
Jordan Addison,WR,MIN,6,3,5,28,9.3,1,0,0,0.0,0,0.0,10.3,0.0
Wan'Dale Robinson,WR,NYG,6,8,8,62,7.8,0,0,0,0.0,0,0.0,10.2,0.0
Nico Collins,WR,HOU,6,4,6,80,20.0,0,0,0,0.0,0,0.0,10.0,0.0
Brandon Aiyuk,WR,SF,6,4,10,76,19.0,0,0,0,0.0,0,0.0,9.6,0.0
Rashee Rice,WR,KC,6,4,4,72,18.0,0,0,0,0.0,0,0.0,9.2,0.0
DK Metcalf,WR,SEA,6,4,9,69,17.3,0,0,0,0.0,0,0.0,8.9,0.0
Darius Slayton,WR,NYG,6,4,6,69,17.3,0,0,0,0.0,0,0.0,8.9,0.0
Joshua Palmer,WR,LAC,6,4,7,60,15.0,0,0,0,0.0,0,0.0,8.0,0.0
Kadarius Toney,WR,KC,6,3,6,9,3.0,1,2,-5,-2.5,0,0.0,7.9,0.0
Michael Wilson,WR,ARI,6,3,4,62,20.7,0,0,0,0.0,0,0.0,7.7,0.0
DJ Moore,WR,CHI,6,5,8,51,10.2,0,0,0,0.0,0,0.0,7.6,0.0
Robert Woods,WR,HOU,6,1,3,6,6.0,1,0,0,0.0,0,0.0,7.1,0.0
Tre Tucker,WR,LV,6,2,2,57,28.5,0,1,4,4.0,0,0.0,7.1,0.0
Michael Thomas,WR,NO,6,5,8,45,9.0,0,0,0,0.0,0,0.0,7.0,0.0
DeVonta Smith,WR,PHI,6,5,11,44,8.8,0,0,0,0.0,0,0.0,6.9,0.0
Mike Evans,WR,TB,6,4,10,49,12.3,0,0,0,0.0,0,0.0,6.9,0.0
Jaxon Smith-Njigba,WR,SEA,6,4,5,48,12.0,0,0,0,0.0,0,0.0,6.8,0.0
K.J. Osborn,WR,MIN,6,4,5,48,12.0,0,0,0,0.0,0,0.0,6.8,0.0
Deonte Harty,WR,BUF,6,1,1,3,3.0,1,0,0,0.0,0,0.0,6.8,0.0
Andrei Iosivas,WR,CIN,6,1,1,3,3.0,1,0,0,0.0,0,0.0,6.8,0.0
Josh Reynolds,WR,DET,6,3,3,50,16.7,0,0,0,0.0,0,0.0,6.5,0.0
Darnell Mooney,WR,CHI,6,2,3,48,24.0,0,0,0,0.0,0,0.0,5.8,0.0
Trey Palmer,WR,TB,6,2,7,47,23.5,0,0,0,0.0,0,0.0,5.7,0.0
Mack Hollins,WR,ATL,6,3,4,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Marquise Brown,WR,ARI,6,4,11,34,8.5,0,0,0,0.0,0,0.0,5.4,0.0
Jake Bobo,WR,SEA,6,2,2,43,21.5,0,0,0,0.0,0,0.0,5.3,0.0
Nelson Agholor,WR,BAL,6,2,3,40,20.0,0,0,0,0.0,0,0.0,5.0,0.0
Noah Brown,WR,HOU,6,2,5,37,18.5,0,0,0,0.0,0,0.0,4.7,0.0
Elijah Moore,WR,CLE,6,4,7,19,4.8,0,1,8,8.0,0,0.0,4.7,0.0
Calvin Ridley,WR,JAC,6,4,8,30,7.5,0,1,-4,-4.0,0,0.0,4.6,0.0
Rondale Moore,WR,ARI,6,4,7,30,7.5,0,3,-4,-1.3,0,0.0,4.6,0.0
Puka Nacua,WR,LAR,6,4,7,26,6.5,0,0,0,0.0,0,0.0,4.6,0.0
Odell Beckham Jr.,WR,BAL,6,2,4,34,17.0,0,0,0,0.0,0,0.0,4.4,0.0
Kalif Raymond,WR,DET,6,3,3,23,7.7,0,1,3,3.0,0,0.0,4.1,0.0
DJ Chark Jr.,WR,CAR,6,3,6,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Nick Westbrook-Ikhine,WR,TEN,6,3,4,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Alec Pierce,WR,IND,6,3,6,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Michael Gallup,WR,DAL,6,3,10,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Davante Adams,WR,LV,6,2,5,29,14.5,0,0,0,0.0,0,0.0,3.9,0.0
Jalin Hyatt,WR,NYG,6,3,4,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Jauan Jennings,WR,SF,6,2,4,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Tutu Atwell,WR,LAR,6,1,1,30,30.0,0,0,0,0.0,0,0.0,3.5,0.0
Brandon Powell,WR,MIN,6,3,4,20,6.7,0,1,-1,-1.0,0,0.0,3.4,0.0
Isaiah McKenzie,WR,IND,6,2,2,23,11.5,0,0,0,0.0,0,0.0,3.3,0.0
Ray-Ray McCloud III,WR,SF,6,1,2,4,4.0,0,2,23,11.5,0,0.0,3.2,0.0
Laviska Shenault Jr.,WR,CAR,6,3,3,15,5.0,0,1,2,2.0,0,0.0,3.2,0.0
Skyy Moore,WR,KC,6,2,4,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Jonathan Mingo,WR,CAR,6,2,3,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Tee Higgins,WR,CIN,6,2,4,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Braxton Berrios,WR,MIA,6,2,2,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Jerry Jeudy,WR,DEN,6,3,5,14,4.7,0,0,0,0.0,0,0.0,2.9,0.0
Marquise Goodwin,WR,CLE,6,1,2,4,4.0,0,1,20,20.0,0,0.0,2.9,0.0
DeAndre Hopkins,WR,TEN,6,1,5,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Velus Jones Jr.,WR,CHI,6,1,1,5,5.0,0,2,15,7.5,0,0.0,2.5,0.0
Rashod Bateman,WR,BAL,6,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Tyler Scott,WR,CHI,6,2,4,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Randall Cobb,WR,NYJ,6,0,3,0,0.0,0,0,0,0.0,0,0.0,2.0,0.0
Xavier Gipson,WR,NYJ,6,0,0,0,0.0,0,1,18,18.0,0,0.0,1.8,0.0
Khalil Shakir,WR,BUF,6,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Gabe Davis,WR,BUF,6,3,4,21,7.0,0,0,0,0.0,0,0.0,1.6,0.0
Xavier Hutchinson,WR,HOU,6,0,0,0,0.0,0,2,15,7.5,0,0.0,1.5,0.0
Deven Thompkins,WR,TB,6,2,4,-2,-1.0,0,1,5,5.0,0,0.0,1.3,0.0
Allen Lazard,WR,NYJ,6,1,3,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
DeVante Parker,WR,NE,6,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
David Bell,WR,CLE,6,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Chris Moore,WR,TEN,6,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Deebo Samuel,WR,SF,6,0,1,0,0.0,0,2,11,5.5,0,0.0,1.1,0.0
Tyquan Thornton,WR,NE,6,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Marvin Jones Jr.,WR,DET,6,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Olamide Zaccheaus,WR,PHI,6,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Scott Miller,WR,ATL,6,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Raheem Mostert,RB,MIA,6,3,3,17,5.7,1,17,115,6.8,2,0.0,32.7,0.0
Kyren Williams,RB,LAR,6,0,0,0,0.0,0,20,158,7.9,1,0.0,21.8,0.0
Travis Etienne Jr.,RB,JAC,6,3,3,28,9.3,0,18,55,3.1,2,0.0,21.8,0.0
Derrick Henry,RB,TEN,6,2,2,16,8.0,0,12,97,8.1,1,0.0,18.3,0.0
Breece Hall,RB,NYJ,6,5,5,54,10.8,0,12,39,3.3,1,0.0,17.8,0.0
Kenneth Walker III,RB,SEA,6,3,3,27,9.0,0,19,62,3.3,1,0.0,16.4,0.0
Chuba Hubbard,RB,CAR,6,1,1,2,2.0,0,19,88,4.6,1,0.0,15.5,0.0
Rhamondre Stevenson,RB,NE,6,5,6,24,4.8,0,10,46,4.6,1,0.0,15.5,0.0
Zack Moss,RB,IND,6,6,7,38,6.3,0,7,21,3.0,1,0.0,14.9,0.0
Kareem Hunt,RB,CLE,6,3,3,24,8.0,0,12,47,3.9,1,0.0,14.6,0.0
Tony Pollard,RB,DAL,6,6,7,80,13.3,0,15,30,2.0,0,0.0,14.0,0.0
Alvin Kamara,RB,NO,6,7,8,36,5.1,0,19,68,3.6,0,0.0,13.9,0.0
D'Andre Swift,RB,PHI,6,8,10,40,5.0,1,10,18,1.8,0,0.0,13.8,0.0
Isiah Pacheco,RB,KC,6,6,6,36,6.0,0,16,62,3.9,0,0.0,12.8,0.0
Christian McCaffrey,RB,SF,6,3,3,9,3.0,1,11,43,3.9,0,0.0,12.7,0.0
Brian Robinson Jr.,RB,WAS,6,2,2,25,12.5,1,10,31,3.1,0,0.0,12.6,0.0
Saquon Barkley,RB,NYG,6,4,5,5,1.3,0,24,93,3.9,0,0.0,11.8,0.0
Ezekiel Elliott,RB,NE,6,1,1,15,15.0,0,7,34,4.9,1,0.0,11.4,0.0
Salvon Ahmed,RB,MIA,6,3,5,11,3.7,0,6,23,3.8,1,0.0,10.9,0.0
Bijan Robinson,RB,ATL,6,5,8,43,8.6,0,13,37,2.8,0,0.0,10.5,0.0
Josh Jacobs,RB,LV,6,2,5,16,8.0,0,25,77,3.1,0,0.0,10.3,0.0
Jerome Ford,RB,CLE,6,2,2,7,3.5,0,17,84,4.9,0,0.0,10.1,0.0
Alexander Mattison,RB,MIN,6,4,7,28,7.0,0,18,44,2.4,0,0.0,9.2,0.0
Jonathan Taylor,RB,IND,6,5,6,46,9.2,0,8,19,2.4,0,0.0,9.0,0.0
Jordan Mason,RB,SF,6,0,0,0,0.0,0,5,27,5.4,1,0.0,8.7,0.0
Austin Ekeler,RB,LAC,6,4,6,35,8.8,0,14,27,1.9,0,0.0,8.2,0.0
Antonio Gibson,RB,WAS,6,1,1,1,1.0,1,3,15,5.0,0,0.0,8.1,0.0
Joe Mixon,RB,CIN,6,3,4,24,8.0,0,12,38,3.2,0,0.0,7.7,0.0
D'Onta Foreman,RB,CHI,6,1,1,2,2.0,0,15,65,4.3,0,0.0,7.2,0.0
Javonte Williams,RB,DEN,6,0,0,0,0.0,0,10,52,5.2,0,0.0,7.2,0.0
James Cook,RB,BUF,6,0,0,0,0.0,0,14,71,5.1,0,0.0,7.1,0.0
Tyjae Spears,RB,TEN,6,1,1,48,48.0,0,4,15,3.8,0,0.0,6.8,0.0
Devin Singletary,RB,HOU,6,1,2,4,4.0,0,12,58,4.8,0,0.0,6.7,0.0
Keaontay Ingram,RB,ARI,6,2,2,11,5.5,0,10,40,4.0,0,0.0,6.1,0.0
Gus Edwards,RB,BAL,6,1,1,12,12.0,0,16,41,2.6,0,0.0,5.8,0.0
